Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Indonesia,03-05-2004,27.3,23.5,24.8,9.6,6.2,16.2,5520.96
Indonesia,04-05-2004,31.6,23.8,26.4,17.2,6.1,20.9,35099.62
Indonesia,05-05-2004,28.6,23.2,25.1,15,5.4,18.4,22166.38
Indonesia,06-05-2004,30.8,23.4,25.6,14.8,6.3,22.7,33611.41
Indonesia,07-05-2004,28.6,23.2,24.9,16.2,5.4,22,24948.18
Indonesia,08-05-2004,35.3,23.2,25.4,24.2,6.5,22.7,18828.22
Indonesia,09-05-2004,28.2,22.7,25.1,1.3,6.9,18,13140.85
Indonesia,10-05-2004,32.4,23.3,27.3,0,6.6,18,39600
Indonesia,11-05-2004,31.7,23,27,0.9,7.6,19.8,40145.07
Indonesia,12-05-2004,31.6,23,26.3,2.7,7.9,31.3,39787.4
Indonesia,13-05-2004,31.2,23.4,26,12,8.7,32.8,39600
Indonesia,14-05-2004,31.2,22.9,26.1,7.9,5.5,26.3,36000
Indonesia,15-05-2004,31.6,23.8,27,0.2,7.3,19.1,39600
Indonesia,16-05-2004,31.6,23.6,26.8,1.6,5.9,23.8,39700.46
Indonesia,17-05-2004,31.2,23.9,27,0.7,5.2,20.2,36380.45
Indonesia,18-05-2004,31.3,23.7,27.3,0.2,5.1,17.3,39613.04
Indonesia,19-05-2004,30.8,24.3,27.3,1.7,6.9,21.2,39614.18
Indonesia,20-05-2004,31,23.9,27.1,1.1,4.9,19.8,39615.42
Indonesia,21-05-2004,31,23.9,27.2,0.2,4.7,19.1,39793.68
Indonesia,22-05-2004,30.7,24,26.1,0.3,5.4,23,27001.9
Indonesia,23-05-2004,32,23.2,26.5,7.7,7.1,27.7,39746.68
Indonesia,24-05-2004,30.1,22.4,25.4,4.4,7.2,24.1,37100.39
Indonesia,25-05-2004,30.4,22.3,25.5,5.3,5.7,21.2,39600
Indonesia,26-05-2004,31.1,22.6,26.3,13.2,4.9,23,38661.21
Indonesia,27-05-2004,28.6,23,25,18.6,5.2,15.1,32613.68
Indonesia,28-05-2004,28.3,22.7,24.6,13.5,5.1,25.6,30810.89
Indonesia,29-05-2004,29.6,22.5,24.5,21,4.3,25.9,35891.16
Indonesia,30-05-2004,27.6,22.5,24.5,7.1,7.9,32.4,28873.12
Indonesia,31-05-2004,29.6,22.3,24.6,20.2,9.7,34.2,34112.58
Indonesia,01-06-2004,27.9,22,24.2,7.9,8.4,28.8,27337.01
Indonesia,02-06-2004,28.2,22,24.2,4.9,7.1,29.2,26763.43
Indonesia,03-06-2004,28.8,22.6,24.7,1.8,5.4,27.7,33337.5
Indonesia,04-06-2004,29.8,22.5,25.7,0.6,5.8,21.6,39600
Indonesia,05-06-2004,30.4,23.1,26.3,2.3,4,16.2,39723.79
Indonesia,06-06-2004,30.4,22.8,25.8,6.6,5,21.2,39600
Indonesia,07-06-2004,30.6,23.1,26.1,2.1,4.8,20.2,39600
Indonesia,08-06-2004,30.2,22.8,25.6,8,5.7,24.1,39600
Indonesia,09-06-2004,29.8,22.6,24.8,13.3,9,26.3,34685.97
Indonesia,10-06-2004,28.8,22.3,25.1,4.5,5.6,27.4,33747.89
Indonesia,11-06-2004,30.1,22.8,25.9,4.1,5.6,18,37110.05
Indonesia,12-06-2004,31,24,26.7,0.2,4.3,16.9,39600
Indonesia,13-06-2004,30.9,24,26.7,1.3,6.4,21.2,39600
Indonesia,14-06-2004,30.1,23.4,26,3,6.6,19.8,35162.16
Indonesia,15-06-2004,27,22.6,24.3,4.3,5.1,20.2,22254.95
Indonesia,16-06-2004,29.4,22.8,25.7,1.2,5.5,20.2,39472.74
Indonesia,17-06-2004,29.5,23.3,25.6,1.5,6.1,21.6,37086.91
Indonesia,18-06-2004,29,22.5,25.5,1.1,5.7,19.4,36494
Indonesia,19-06-2004,30.3,22.6,25.9,0.8,7,22.3,39600
Indonesia,20-06-2004,30.2,22.8,26,1.6,5.6,20.9,36185.27
Indonesia,21-06-2004,30.4,22.7,26.2,0.3,5.7,21.2,39600
Indonesia,22-06-2004,30.4,22.6,26.1,0.1,5.6,19.8,39600
Indonesia,23-06-2004,30.2,22.8,25.9,0.4,8,23,38426.56
Indonesia,24-06-2004,30.9,22.7,26.6,0.5,5.3,19.1,39600
Indonesia,25-06-2004,30.3,23.2,26.6,0,6.2,19.8,39600
Indonesia,26-06-2004,30.2,22.3,26.1,0,8.4,24.8,39782.31
Indonesia,27-06-2004,31,22.5,26.2,0.6,8.2,29.2,39600
Indonesia,28-06-2004,29.9,22.7,25.9,0.1,7.9,25.2,39600
Indonesia,29-06-2004,29.4,22.6,25.8,0,7.9,23.8,39600
Indonesia,30-06-2004,31.1,23.4,26.6,0,6.6,24.8,39600
Indonesia,01-07-2004,31.9,23,27.2,0,4.4,16.6,39600
Indonesia,02-07-2004,29.8,23.2,25.9,7,5.6,19.8,39611.53
Indonesia,03-07-2004,31.7,23.2,26.5,1.6,7.4,24.8,39600
Indonesia,04-07-2004,29.9,22.3,25.6,7.3,7.2,25.6,39600
Indonesia,05-07-2004,30.1,22.2,25.2,8.6,5.9,25.2,38636.1
Indonesia,06-07-2004,29.5,22.5,25.3,3.3,5.3,25.2,32301.93
Indonesia,07-07-2004,30.1,23,25.6,16.7,5.5,25.6,39600
Indonesia,08-07-2004,25.2,22.4,23.3,11.8,4.7,16.2,10007.27
Indonesia,09-07-2004,28.9,21.8,24.4,14.3,6.3,29.2,33088.34
Indonesia,10-07-2004,27.7,21.7,24,13.5,5.6,19.4,27935.94
Indonesia,11-07-2004,29.7,22.4,25.4,0,8.6,15.5,34623.92
Indonesia,12-07-2004,28.4,21.9,24.7,9,4.7,22.3,37637.25
Indonesia,13-07-2004,29,21.9,24.4,10.8,4,18,37536.2
Indonesia,14-07-2004,29.2,22.2,24.7,5,5.2,21.2,35305.01
Indonesia,15-07-2004,29.1,22.2,25.1,3.2,5.5,22.7,36640.71
Indonesia,16-07-2004,30.2,22.2,25.5,5.6,5.8,23,39600
Indonesia,17-07-2004,27.4,22.6,24.3,13.1,5.2,20.5,36026.31
Indonesia,18-07-2004,29.7,21.8,24.5,6.3,5.1,23,36769.1
Indonesia,19-07-2004,28.7,22,24,14.8,7.2,17.6,19926.36
Indonesia,20-07-2004,29.1,22.3,25.1,3.3,9.1,27,36012.96
Indonesia,21-07-2004,28.1,22.2,24.2,15.7,5.2,24.8,37662.91
Indonesia,22-07-2004,27.1,22.1,24.2,10.8,4.3,21.2,28800
Indonesia,23-07-2004,30.2,22.6,25.6,2.7,5.2,25.2,37203.32
Indonesia,24-07-2004,28.3,21.8,24.4,10.4,4.7,22,37519.91
Indonesia,25-07-2004,29.2,21.9,24.4,7.3,4.7,19.1,33766.61
Indonesia,26-07-2004,28.7,21.7,24.8,2.2,6.6,19.8,33966.34
Indonesia,27-07-2004,27.9,22.4,24.4,8.6,9.4,25.6,22743.2
Indonesia,28-07-2004,28,21.6,23.9,6.9,6.6,19.8,22668.46
Indonesia,29-07-2004,28.7,22,24,4.2,3.6,17.6,14138.1
Indonesia,30-07-2004,28.5,21.8,24.5,1.7,5.4,20.9,32452.07
Indonesia,31-07-2004,27.9,21.8,23.9,5.4,6,23,24174.97
Indonesia,01-08-2004,28.5,22.2,24.7,1.3,7.2,21.6,26068.89
Indonesia,02-08-2004,28.3,22.7,24.9,0.6,7.3,22,34725.35
Indonesia,03-08-2004,28.3,21.9,25,0,6.5,18.4,32523.39
Indonesia,04-08-2004,28.3,21.4,24.6,0,7.9,23.4,28808.95
Indonesia,05-08-2004,29.6,20.5,24.9,0,9.2,22,39600
Indonesia,06-08-2004,27.8,20.8,24.5,0,7.1,23.8,24827.84
Indonesia,07-08-2004,28.9,20.3,24.4,0,9.2,23.8,35688.42
Indonesia,08-08-2004,27.5,20.7,24.2,0.1,7.2,19.8,19614.74
Indonesia,09-08-2004,29.1,21.4,24.9,0.1,6.2,22.7,39600
Indonesia,10-08-2004,30.3,20.8,25.3,0.1,6,22,39681.18
Indonesia,11-08-2004,29.7,20.9,25.3,0.1,7.1,21.2,39680.99
Indonesia,12-08-2004,29.7,21.5,25.7,0,7.4,23.4,39604.67
Indonesia,13-08-2004,30.7,21.2,25.7,0,9.1,21.6,39600
Indonesia,14-08-2004,30.2,21.7,25.7,0.2,8.2,25.9,39600
Indonesia,15-08-2004,29.5,21.9,25.5,0,7.8,21.2,38731.05
Indonesia,16-08-2004,30.2,21.3,25.6,0,8.5,23,39600
Indonesia,17-08-2004,29.9,22.2,25.8,0,9.2,21.2,35863.25
Indonesia,18-08-2004,30.5,21.3,25.7,0,5.9,18.7,35564.53
Indonesia,19-08-2004,30.7,21.1,25.9,0,10.3,24.1,39727.02
Indonesia,20-08-2004,33.4,21.6,27.3,0,5.7,19.4,39726.1
Indonesia,21-08-2004,33.4,23,28.1,0,10.1,20.9,39654.24
Indonesia,22-08-2004,33.4,23.5,27.8,0,8.2,20.5,39600
Indonesia,23-08-2004,31.6,23.6,27.2,0.2,8.1,22,39600
Indonesia,24-08-2004,30.5,24,26.9,0.1,6.8,24.8,39600
Indonesia,25-08-2004,32.4,23.8,27.3,0.1,7.4,24.8,32400
Indonesia,26-08-2004,31.5,22.1,26.8,0,10.3,21.2,35859.19
Indonesia,27-08-2004,32.2,22.2,26.9,0,10.9,22.7,39716.55
Indonesia,28-08-2004,33.2,22.6,27.4,0,6.9,22.3,39600
Indonesia,29-08-2004,32.4,22.9,26.9,0.6,7.9,20.9,39791.02
Indonesia,30-08-2004,31.6,23.6,26.9,1,7.1,23.8,39364.27
Indonesia,31-08-2004,31.3,23.2,26.5,1.5,6.6,23.4,36926.69
Indonesia,01-09-2004,30.4,22.7,26,1.8,6.2,27.7,32178.65
Indonesia,02-09-2004,31.6,23.3,26.7,0.5,4.8,25.6,39600
Indonesia,03-09-2004,31.4,23.9,26.9,2.6,6.5,25.6,37801.58
Indonesia,04-09-2004,32.5,23.4,27,7.2,6.6,25.9,39499.9
Indonesia,05-09-2004,30.9,22.4,25.9,9.4,6.6,23.8,39261.16
Indonesia,06-09-2004,29.7,22.1,25.4,4.3,6.8,23.8,29121.62
Indonesia,07-09-2004,30.9,22.5,26.2,0.5,7.3,19.4,37107.66
Indonesia,08-09-2004,30.2,22.1,25.4,5.1,7.4,22,30092.59
Indonesia,09-09-2004,30.4,22.6,25.9,4.2,7.6,27.4,39600
Indonesia,10-09-2004,31.5,21.9,25.7,15.3,5.6,24.8,39600
Indonesia,11-09-2004,29.3,21.9,23.7,15.5,5.2,20.2,24833.08
Indonesia,12-09-2004,30.8,22,25.3,2.9,5.7,29.2,38570.12
Indonesia,13-09-2004,29.2,22.2,24.9,6.8,7.2,29.5,28822.32
Indonesia,14-09-2004,30.9,21.9,25.6,5,4.1,31,39660.44
Indonesia,15-09-2004,29.6,22.6,24.7,21.7,6.2,20.5,30744.89
Indonesia,16-09-2004,30,22,25.1,5.6,6.2,21.6,34020.14
Indonesia,17-09-2004,30.8,22.1,25.6,11.7,5.1,20.5,30690.65
Indonesia,18-09-2004,30.9,22.5,26.2,1.5,6.4,17.6,39600
Indonesia,19-09-2004,30.1,22.7,25.8,8.8,7.6,27.4,31482.65
Indonesia,20-09-2004,31.3,22,25.7,23.1,5.5,22,36617.22
Indonesia,21-09-2004,28.5,22.6,25,21.2,7.9,24.8,29565.95
Indonesia,22-09-2004,30.6,22.9,25.7,0.6,7.9,22,39927.76
Indonesia,23-09-2004,30,23.4,25.8,6.3,6.1,24.1,37286.82
Indonesia,24-09-2004,30.5,22.5,25.7,12.8,6.1,20.2,33730.14
Indonesia,25-09-2004,26.9,22.2,24.2,8.3,7.2,19.8,10821.43
Indonesia,26-09-2004,31.2,22.7,25.8,2.9,7.2,21.6,36233.29
Indonesia,27-09-2004,30.2,22.8,25.2,15.3,5.2,21.6,32388.09
Indonesia,28-09-2004,29.9,22.4,25.4,5.5,6.6,26.3,29175.1
Indonesia,29-09-2004,31.1,22.9,26.3,7.6,6,24.8,40005.54
Indonesia,30-09-2004,28.6,22.5,24.6,19.7,4.8,22.7,23226.67
Indonesia,01-10-2004,27.3,22,24.6,9.9,7,25.2,34484.64
Indonesia,02-10-2004,30.6,21.9,25.7,0.9,7.6,23.8,39513.2
Indonesia,03-10-2004,30.8,22.9,26.5,0,8.4,26.3,36630.84
Indonesia,04-10-2004,31.5,22.7,26.3,0.7,10.3,32.4,39394.74
Indonesia,05-10-2004,30.7,21.7,26,0.4,9,22.7,39783.8
Indonesia,06-10-2004,30.9,22.3,25.8,1.8,8.1,23.8,36981.02
Indonesia,07-10-2004,31.2,22.7,26.3,0.6,7.2,20.5,38145.12
Indonesia,08-10-2004,31.8,23,27.1,0.4,8.3,20.2,40739.43
Indonesia,09-10-2004,32.5,23.6,27.2,1,7,20.9,40501.47
Indonesia,10-10-2004,30.5,23.3,25.9,6.5,7.4,24.8,28498.73
Indonesia,11-10-2004,31.1,22.8,26.2,2.2,6.6,22,38090.06
Indonesia,12-10-2004,31.7,22.3,26.4,3.7,7.6,22.3,38957.04
Indonesia,13-10-2004,31,23.8,26.4,0.5,8,24.8,40449.33
Indonesia,14-10-2004,31.5,22.8,26.9,0,8.7,25.6,40667.88
Indonesia,15-10-2004,31.4,23.1,26.5,0.4,10,25.2,39334.47
Indonesia,16-10-2004,29.7,23.3,26.2,0,6.9,23,35133.9
Indonesia,17-10-2004,31.9,22.6,26.6,0.2,7.9,24.8,40101.2
Indonesia,18-10-2004,31.1,23.4,26.7,0.1,7.1,25.2,39140.75
Indonesia,19-10-2004,32.7,23.7,27.5,0,6.8,23.8,40972.19
Indonesia,20-10-2004,31.2,23.6,26.8,6.5,5.4,18.4,41201.4
Indonesia,21-10-2004,30.3,23.4,26.1,3.9,5.8,28.1,36475.45
Indonesia,22-10-2004,32.4,23.5,27.3,1.9,7.8,29.5,39129.16
Indonesia,23-10-2004,30.5,23.1,25.9,8,7.3,32.4,29392.94
Indonesia,24-10-2004,31.1,22.4,25.5,10.6,6.1,26.6,38995.74
Indonesia,25-10-2004,30.4,22.6,25.9,0.9,6.8,27.7,32878.84
Indonesia,26-10-2004,31.3,23.7,26.6,1.9,7.3,32.8,39502.98
Indonesia,27-10-2004,31.2,22.9,26,9.6,8,32.4,36522.55
Indonesia,28-10-2004,31.4,22.9,26.4,6.3,6.5,27.7,39733.94
Indonesia,29-10-2004,30.2,23.2,26.2,11,5.7,23.8,40813.8
Indonesia,30-10-2004,30.6,23.1,25.8,5.8,5.9,24.1,40330.84
Indonesia,31-10-2004,29.8,23.1,25.5,8.9,4.7,23.4,35182.97
Indonesia,01-11-2004,28.2,22.5,25.1,4.9,4.9,20.9,38884.59
Indonesia,02-11-2004,28.9,22.6,25.6,4.7,5.4,21.2,37762.8
Indonesia,03-11-2004,29.4,23.1,25.3,2.9,4.8,21.6,27586.88
Indonesia,04-11-2004,28.3,22.9,24.8,14.7,4.9,22,35302.57
Indonesia,05-11-2004,28.6,22.8,25.3,9.7,6.6,19.4,31237.52
Indonesia,06-11-2004,28.4,22.1,25.1,10.1,4.8,18,38652.41
Indonesia,07-11-2004,29.9,22.8,25,6.6,5.9,20.2,25238.49
Indonesia,08-11-2004,29.5,22.9,25.4,5.2,5.2,20.5,36856.12
Indonesia,09-11-2004,26.5,22.8,24,20,4,19.8,1797.91
Indonesia,10-11-2004,31,22.9,26.4,1.3,4.4,17.6,36213.18
Indonesia,11-11-2004,28,22.9,24.6,12.5,4.2,18,20365.66
Indonesia,12-11-2004,31.2,22.7,25.9,6.5,4.7,17.6,36328.03
Indonesia,13-11-2004,29.2,23.2,25.7,9.7,4.9,20.5,37241.76
Indonesia,14-11-2004,29.7,22.8,25.2,7.2,5.1,17.6,28381.49
Indonesia,15-11-2004,28,22.6,25.1,7.6,3.7,20.5,23453.8
Indonesia,16-11-2004,30.9,22.8,25.8,10.1,6.1,21.6,35220.27
Indonesia,17-11-2004,28.9,23.1,25.1,5.3,5.9,22.7,26344.55
Indonesia,18-11-2004,28.9,23.2,25.3,4.5,7.8,25.9,34282.82
Indonesia,19-11-2004,26,22.6,24,11.7,9.4,23.4,14986.25
Indonesia,20-11-2004,28.3,22.6,24.4,18.8,5.7,22.7,31815.83
Indonesia,21-11-2004,27,22.4,24,6.6,6,22.7,11557.85
Indonesia,22-11-2004,27.3,22.1,24,6.9,7.7,21.2,14583.7
Indonesia,23-11-2004,28.4,22.3,24.6,5.9,4.8,23,35148.16
Indonesia,24-11-2004,30.2,21.9,25.3,7.3,6.9,16.9,38570.41
Indonesia,25-11-2004,27.2,22.6,24.2,9.2,5.9,19.8,21674.01
Indonesia,26-11-2004,29.6,21.9,24.7,8.3,6.9,19.4,31846.04
Indonesia,27-11-2004,29.1,22.5,24.9,10.3,6.6,24.1,29950.44
Indonesia,28-11-2004,30.4,22.4,25.6,10.5,5.1,26.6,35717.84
Indonesia,29-11-2004,28,22.9,24.6,15.8,6,23.4,21929.72
Indonesia,30-11-2004,28.5,22.4,25.1,1.7,7.1,24.5,29983.26
Indonesia,01-12-2004,28.8,22.9,24.9,13.6,9.2,29.2,23165.62
Indonesia,02-12-2004,31.5,22.3,25.8,1.8,7.4,33.8,31015.08
Indonesia,03-12-2004,27.7,23,25,0.4,6.6,14.8,5969.83
Indonesia,04-12-2004,31.1,23.2,25.9,18.2,4.9,26.6,36309.57
Indonesia,05-12-2004,28.9,23,24.7,6.8,4.3,21.2,13232.81
Indonesia,06-12-2004,27.4,22.2,24.1,8,6.5,20.9,23695.67
Indonesia,07-12-2004,28.8,22,24.4,3.8,10.8,31.7,28137.85
Indonesia,08-12-2004,29,22.2,25,1.9,9.1,33.5,27391.54
Indonesia,09-12-2004,29.8,22.3,25.5,6.1,4.4,25.6,34913.57
Indonesia,10-12-2004,28.9,22.6,24.8,6.8,3.7,19.8,26258.34
Indonesia,11-12-2004,29,22.6,25,24,6.1,24.1,32101.98
Indonesia,12-12-2004,26.7,22.3,24.2,15.7,5.3,20.2,14903.25
Indonesia,13-12-2004,26.9,22.1,23.9,9.5,5.4,19.4,18093.49
Indonesia,14-12-2004,28.6,22.1,24.5,5.9,6.9,24.1,22626.16
Indonesia,15-12-2004,27.2,22.7,24.3,11.9,9.7,25.9,25577.53
Indonesia,16-12-2004,28.3,21.9,24.7,7,9,25.6,28329.38
Indonesia,17-12-2004,30.1,22.4,25.1,23.3,5.4,19.4,32607.83
Indonesia,18-12-2004,27.9,22.7,24.7,16.6,3.7,19.1,29346.5
Indonesia,19-12-2004,30.1,22.8,25.5,3,7.4,23.4,36000
Indonesia,20-12-2004,27.2,23.2,25,7.9,6.2,15.5,21793.86
Indonesia,21-12-2004,29.4,22.8,24.9,17.5,6.7,25.9,32512.56
Indonesia,22-12-2004,29.6,22.4,24.6,5,7.4,20.2,19068.91
Indonesia,23-12-2004,29.8,22.5,25.5,9.7,4.2,16.6,31553.59
Indonesia,24-12-2004,26,22.7,23.7,14.3,3.6,16.6,299.97
Indonesia,25-12-2004,28.3,22.7,24.9,3.1,4.3,17.6,17706.83
Indonesia,26-12-2004,28.2,22.2,24.3,10,6.2,18.4,22177.9
Indonesia,27-12-2004,28.4,22.1,24.7,14.4,8,22.3,26317.9
Indonesia,28-12-2004,26.6,22.4,24,21.1,5.4,16.9,1064.05
Indonesia,29-12-2004,29.5,21.9,24.1,17.3,5.2,21.2,26333.08
Indonesia,30-12-2004,29.2,22.7,25,14,6.4,18,33300.07
Indonesia,31-12-2004,29.6,22.7,25.1,15.1,5.2,19.4,32345.14
Indonesia,01-01-2005,28.7,22.4,24.4,13.9,5.2,19.8,20994.53
Indonesia,02-01-2005,27.8,22.5,24.6,7.9,5.4,23.8,20404.05
Indonesia,03-01-2005,30.7,22.4,25.5,1.1,6,21.6,32229.61
Indonesia,04-01-2005,29.9,23.3,25.6,3.8,4.8,19.8,38229.36
Indonesia,05-01-2005,26.2,23.2,23.9,15.9,3.6,17.6,7720.94
Indonesia,06-01-2005,26.4,22.6,24.2,12.9,7.9,18.4,5030.12
Indonesia,07-01-2005,27.2,22,24,9.2,5.9,17.3,27493.69
Indonesia,08-01-2005,25.6,22.3,23.3,30.1,5.2,24.8,4083.09
Indonesia,09-01-2005,29.7,22,25.2,1.9,5.2,26.3,32286.29
Indonesia,10-01-2005,29.8,22.4,25.2,5.7,4.6,24.5,39600
Indonesia,11-01-2005,29,22.7,24.2,23.4,6.5,21.2,5370.02
Indonesia,12-01-2005,27.1,22.6,24.4,9.8,5.7,15.8,13898.19
Indonesia,13-01-2005,30.5,22.4,24.8,17.2,7.6,25.6,29966.18
Indonesia,14-01-2005,29.4,22.5,24.8,4.8,5.4,25.9,32525.79
Indonesia,15-01-2005,30.3,22.6,25.1,6.4,4.7,25.6,26826.04
Indonesia,16-01-2005,30.6,23,25.7,4.5,5.9,24.5,39542.91
Indonesia,17-01-2005,29.5,23,25,5.2,5.6,23,39314.09
Indonesia,18-01-2005,30.3,22.5,25.1,3.7,6.1,20.9,32400
Indonesia,19-01-2005,28.6,22.8,24.9,6.4,3.3,17.6,24745.04
Indonesia,20-01-2005,30.3,22.3,25.6,2.4,6,25.2,36507.11
Indonesia,21-01-2005,30.6,22.7,25.9,1.1,5.5,20.2,40053.67
Indonesia,22-01-2005,30,22.1,25.6,1.4,6,19.8,40054.51
Indonesia,23-01-2005,29.9,22.9,25.8,0.5,7.9,19.8,39967.95
Indonesia,24-01-2005,29.5,22.9,25.2,3,4,21.2,36084.27
Indonesia,25-01-2005,29.7,22.2,25.4,5,5.2,19.8,38618.16
Indonesia,26-01-2005,29.4,22.3,25.4,2,4.7,22.7,34321.73
Indonesia,27-01-2005,28.3,23.3,24.9,6.2,5.1,17.6,36709.74
Indonesia,28-01-2005,30.4,22.3,25.1,13.5,7.4,23.8,31629.14
Indonesia,29-01-2005,29.3,22.3,25.5,0.9,4.7,18.7,32555.63
Indonesia,30-01-2005,29.3,22.7,25.2,7.1,5.5,23,28003.21
Indonesia,31-01-2005,28.6,22.5,24.7,24.1,6.6,23.4,31318.35
Indonesia,01-02-2005,29.9,22.3,24.6,2.4,4.3,24.1,21971.49
Indonesia,02-02-2005,28,22.2,24.7,5.4,7.8,28.1,37494.2
Indonesia,03-02-2005,27.1,22.4,24.2,7.6,5.2,23.8,2306.95
Indonesia,04-02-2005,27.8,22.3,24.7,6.3,5.7,20.2,8510.31
Indonesia,05-02-2005,32,22.2,26.3,0.9,6.9,22.7,39682.12
Indonesia,06-02-2005,30.9,22.5,25.8,3.9,6,19.1,40331.45
Indonesia,07-02-2005,31.1,22.8,25.8,10.8,5.9,19.1,37365.95
Indonesia,08-02-2005,30.1,22.7,25.8,2.7,4.2,20.5,38936.14
Indonesia,09-02-2005,30.4,23,25.5,18,7.1,21.6,32438.66
Indonesia,10-02-2005,30.4,22.7,25.2,21.9,6.4,20.5,39600
Indonesia,11-02-2005,30.9,22.5,25.8,12.8,4.9,24.5,38033.09
Indonesia,12-02-2005,27.6,23,25,21,5,26.6,33298.2
Indonesia,13-02-2005,28.2,22.6,24.5,17.4,5.3,22.3,29098.01
Indonesia,14-02-2005,29.3,22.3,25.3,5.8,6.7,27,36000
Indonesia,15-02-2005,30.9,22.5,26.2,0.7,6.2,29.9,40139.68
Indonesia,16-02-2005,30.7,23.8,26.7,1.6,10.5,28.1,39861.64
Indonesia,17-02-2005,30,23.1,25.7,6.1,7.2,21.2,36772.92
Indonesia,18-02-2005,30.5,23.3,25.8,2.9,5.6,24.1,36000
Indonesia,19-02-2005,29.8,23.2,25.2,11,7.2,20.9,25341.7
Indonesia,20-02-2005,26.7,22.5,24.4,17.9,4.8,16.2,15781
Indonesia,21-02-2005,28.7,22.8,25,17.8,5.6,17.3,31754.89
Indonesia,22-02-2005,30.8,23.1,25.9,8.9,5.2,22,37020.68
Indonesia,23-02-2005,30.2,22.5,25.2,10.4,4.3,23.8,40042.32
Indonesia,24-02-2005,30,22.5,25.1,8.5,5.2,21.6,17510.6
Indonesia,25-02-2005,30.9,22.8,26.3,5.9,6.5,19.1,31399.64
Indonesia,26-02-2005,31.3,23.7,26.8,3.7,6.5,21.6,38999.24
Indonesia,27-02-2005,30.9,23,25.6,19.8,6.3,20.5,31353.22
Indonesia,28-02-2005,30.1,23.2,25.2,11.3,4.9,23,26625.68
Indonesia,01-03-2005,27.7,23.1,24.8,17.7,5.6,21.6,24755.77
Indonesia,02-03-2005,31.3,23.3,25.9,4.5,6.2,20.2,32400
Indonesia,03-03-2005,29.1,23.2,24.9,22.5,5.2,21.2,24721.19
Indonesia,04-03-2005,29.2,22.6,25.4,3.9,5.9,27,35867.34
Indonesia,05-03-2005,30.9,22.7,25.6,6.8,7,24.8,28772.51
Indonesia,06-03-2005,29.3,22.3,24.8,20.4,4.8,21.2,39081.66
Indonesia,07-03-2005,29.8,22.7,25.6,5,4.1,19.1,34844.89
Indonesia,08-03-2005,30.4,22.9,25.9,5,4.5,19.1,39600
Indonesia,09-03-2005,29.8,23.1,25.3,7.1,5.1,22.3,39600
Indonesia,10-03-2005,30.6,22.5,25.1,15.5,5.7,21.6,38985.67
Indonesia,11-03-2005,31.6,22.3,26.4,0.2,5.4,17.3,39592
Indonesia,12-03-2005,30.6,23.2,26.3,2.6,6.6,20.9,39786.72
Indonesia,13-03-2005,32.8,23.4,27.3,0.3,6.6,20.5,39787.48
Indonesia,14-03-2005,30.7,22.8,25.5,9.5,8,22,39021.18
Indonesia,15-03-2005,30.9,22.9,26.2,4.9,5.9,22.3,39600
Indonesia,16-03-2005,29,22.5,25,7.3,5.7,21.6,29385.58
Indonesia,17-03-2005,31.8,23.2,26,8.2,5,19.1,39565.16
Indonesia,18-03-2005,30.4,22.9,25.3,19.9,7.2,23.4,28113.21
Indonesia,19-03-2005,30.5,22.9,25.4,17.9,5.9,21.6,35814.84
Indonesia,20-03-2005,28.5,23,25.2,12.2,4.8,20.9,34903.8
Indonesia,21-03-2005,29.2,22.5,24.6,13.1,3.7,20.2,24623.52
Indonesia,22-03-2005,30.6,22.7,25.7,11.1,5.2,19.1,36000
Indonesia,23-03-2005,29.1,23,24.9,16.3,6.7,19.8,24536.83
Indonesia,24-03-2005,24.4,22.7,23.4,97,4.8,17.6,0
Indonesia,25-03-2005,30.2,22.3,25.4,12.1,5.3,24.1,34944.86
Indonesia,26-03-2005,32.1,22.9,25.4,16.9,5.4,16.6,34920.88
Indonesia,27-03-2005,28.3,22.9,24.7,27.4,6.9,23.8,19646.32
Indonesia,28-03-2005,29.8,22.8,25.2,9.7,5.2,19.1,35942.54
Indonesia,29-03-2005,29.2,22.5,24.9,12.2,5.5,18.4,20704.37
Indonesia,30-03-2005,28.6,22.8,25,10.4,4.8,18.7,27602.22
Indonesia,31-03-2005,28.6,23,24.7,17.7,5.6,19.8,15563.12
Indonesia,01-04-2005,29.4,22.8,25.1,15.7,4.9,27.7,28870.93
Indonesia,02-04-2005,27.8,23.2,24.8,12.9,6.1,15.1,3458.56
Indonesia,03-04-2005,31.3,23.4,24.9,17.6,4.5,18,23471.34
Indonesia,04-04-2005,29.9,23.3,25.2,21.8,7.1,28.8,28609.56
Indonesia,05-04-2005,25.9,22.4,23.6,24,8,33.1,8524.41
Indonesia,06-04-2005,26,22.3,23.7,9.9,5.1,27.4,9645.91
Indonesia,07-04-2005,31.4,21.8,25.8,3.1,8.5,32.8,36000
Indonesia,08-04-2005,31.1,22.8,25.8,6.8,5.5,31,34706.61
Indonesia,09-04-2005,31.6,22.9,26.4,2.9,6.6,31.3,35868.3
Indonesia,10-04-2005,29.1,23.3,25.8,4.1,4.7,26.6,12343.47
Indonesia,11-04-2005,30.5,22.9,26.1,7,4.6,27.7,29755.21
Indonesia,12-04-2005,29.9,22.8,25.6,21.2,5.5,28.1,35758.86
